GpuName,SeqLen,HeadDim,Run,Range,Action,dram__cycles_active.avg,gpu__time_duration.sum,lts__cycles_active.avg,sm__cycles_active.avg,sm__cycles_elapsed.avg,sm__inst_executed.sum,sm__inst_executed_pipe_lsu.avg,sm__pipe_alu_cycles_active.avg,sm__pipe_fma_cycles_active.avg,sm__pipe_fp64_cycles_active.avg,sm__pipe_shared_cycles_active.avg,sm__pipe_tensor_cycles_active.avg,sm__sass_thread_inst_executed_op_fadd_pred_on.sum,sm__sass_thread_inst_executed_op_ffma_pred_on.sum,sm__sass_thread_inst_executed_op_fmul_pred_on.sum,sm__sass_thread_inst_executed_op_hadd_pred_on.sum,smsp__inst_executed_pipe_alu.sum,smsp__inst_executed_pipe_fma.sum,smsp__inst_executed_pipe_lsu.sum,smsp__inst_executed_pipe_tensor.sum,smsp__inst_executed_pipe_xu.avg.pct_of_peak_sustained_elapsed,smsp__inst_executed_pipe_xu.sum,smsp__issue_active.avg.pct_of_peak_sustained_elapsed,smsp__pcsamp_warps_issue_stalled_lg_throttle,smsp__pcsamp_warps_issue_stalled_long_scoreboard,smsp__pcsamp_warps_issue_stalled_math_pipe_throttle,smsp__pcsamp_warps_issue_stalled_not_selected,smsp__pcsamp_warps_issue_stalled_short_scoreboard,smsp__warps_issue_stalled_long_scoreboard.avg,smsp__warps_issue_stalled_math_pipe_throttle.avg,smsp__warps_issue_stalled_mio_throttle.avg,smsp__warps_issue_stalled_not_selected.avg,smsp__warps_issue_stalled_short_scoreboard.avg,smsp__warps_issue_stalled_wait.avg,sm__pipe_aluheavy_cycles_active.avg,sm__pipe_fmaheavy_cycles_active.avg,sm__pipe_fmalite_cycles_active.avg
rtxpro6000blackwellserveredition,512,64,3,0,flash_fwd_splitkv_kernel,2086.0,9120.0,2856.859375,1156.8085106382978,16818.41489361702,135680.0,75.57446808510639,434.3829787234043,539.2340425531914,0.0,,1394.3829787234042,532480.0,12288.0,336892.0,0.0,37184.0,49088.0,14208.0,16384.0,0.5708029003163326,9024.0,1.0727855927931074,0.0,8.0,0.0,0.0,5.0,151.12234042553192,1.5319148936170213,31.981382978723403,0.0,109.62101063829788,331.0558510638298,247.91489361702128,367.7765957446808,357.968085106383
rtxpro6000blackwellserveredition,512,64,3,0,flash_fwd_splitkv_combine_kernel,2262.0,5344.0,2156.234375,2150.489361702128,9750.893617021276,157888.0,14.638297872340424,840.6808510638298,383.3191489361702,0.0,,0.0,28672.0,113664.0,10240.0,0.0,76032.0,26368.0,2752.0,0.0,1.068314524364379,9792.0,2.1532123624239565,0.0,26.0,0.0,0.0,21.0,647.4481382978723,1.446808510638298,0.0,0.0,302.2260638297872,461.1090425531915,576.1702127659574,571.063829787234,76.25531914893617
rtxpro6000blackwellserveredition,512,64,4,0,flash_fwd_splitkv_kernel,2086.0,9056.0,2912.375,1140.851063829787,16641.297872340427,135680.0,75.57446808510639,434.3723404255319,539.2340425531914,0.0,,1394.3829787234042,532480.0,12288.0,336892.0,0.0,37184.0,49088.0,14208.0,16384.0,0.5768780820849437,9024.0,1.0842034876064544,0.0,7.0,0.0,0.0,3.0,150.7593085106383,1.5319148936170213,31.981382978723403,0.0,109.70079787234044,331.0558510638298,247.90425531914892,367.74468085106383,357.9574468085106
rtxpro6000blackwellserveredition,512,64,4,0,flash_fwd_splitkv_combine_kernel,2262.0,5376.0,2115.96875,2139.101063829787,9865.968085106382,157888.0,14.638297872340424,840.2553191489362,383.3191489361702,0.0,,0.0,28672.0,113664.0,10240.0,0.0,76032.0,26368.0,2752.0,0.0,1.0558539402049385,9792.0,2.1280977700045614,0.0,26.0,0.0,0.0,9.0,646.9747340425532,1.446808510638298,0.0,0.0,302.2406914893617,461.1090425531915,575.6595744680851,571.2340425531914,76.25531914893617
rtxpro6000blackwellserveredition,1024,64,0,0,flash_fwd_splitkv_kernel,3622.0,8832.0,4101.203125,4423.441489361702,16252.744680851063,542720.0,302.2978723404256,1737.5,2156.936170212766,0.0,,5577.531914893617,2129920.0,49152.0,1344482.0,0.0,148736.0,196352.0,56832.0,65536.0,2.362677858666098,36096.0,4.44049384784763,2.0,34.0,0.0,0.0,19.0,636.8936170212766,6.13563829787234,127.91489361702128,0.0,413.94813829787233,1324.061170212766,991.6170212765958,1470.914893617021,1431.936170212766
rtxpro6000blackwellserveredition,1024,64,0,0,flash_fwd_splitkv_combine_kernel,8502.0,6400.0,3998.21875,5518.776595744681,11711.521276595744,334848.0,45.61702127659574,1733.957446808511,821.1063829787234,0.0,,0.0,81920.0,389120.0,24576.0,0.0,156160.0,57344.0,8576.0,0.0,1.7789356362120226,19584.0,3.802038908766872,0.0,126.0,0.0,0.0,29.0,2535.708776595745,4.085106382978723,0.0,0.0,593.6289893617021,993.5345744680852,1170.723404255319,1199.914893617021,185.1914893617021
rtxpro6000blackwellserveredition,1024,64,1,0,flash_fwd_splitkv_kernel,3620.0,8928.0,4220.90625,4471.367021276596,16419.617021276597,542720.0,302.2978723404256,1737.5,2156.936170212766,0.0,,5577.531914893617,2129920.0,49152.0,1344482.0,0.0,148736.0,196352.0,56832.0,65536.0,2.338665996304369,36096.0,4.395365170359273,3.0,28.0,0.0,0.0,26.0,649.3537234042553,6.132978723404255,119.34175531914892,0.0,414.7992021276596,1324.0039893617022,991.5851063829788,1471.042553191489,1431.840425531915
rtxpro6000blackwellserveredition,1024,64,1,0,flash_fwd_splitkv_combine_kernel,8502.0,6304.0,3979.84375,5457.058510638298,11606.531914893618,334848.0,45.61702127659574,1734.212765957447,821.1063829787234,0.0,,0.0,81920.0,389120.0,24576.0,0.0,156160.0,57344.0,8576.0,0.0,1.795027378200463,19584.0,3.836431063212754,0.0,125.0,1.0,0.0,20.0,2385.6409574468084,4.085106382978723,0.0,0.0,592.4813829787234,993.5345744680852,1170.893617021277,1198.978723404255,185.1914893617021
rtxpro6000blackwellserveredition,1024,64,2,0,flash_fwd_splitkv_kernel,3622.0,8992.0,4256.765625,4481.558510638298,16434.35106382979,542720.0,302.2978723404256,1737.404255319149,2156.936170212766,0.0,,5577.531914893617,2129920.0,49152.0,1344482.0,0.0,148736.0,196352.0,56832.0,65536.0,2.3365692901932835,36096.0,4.391424552490922,2.0,26.0,0.0,0.0,28.0,640.4840425531914,6.139627659574468,127.91622340425532,0.0,414.26063829787233,1324.061170212766,991.5106382978724,1470.8829787234042,1431.8297872340424
rtxpro6000blackwellserveredition,1024,64,2,0,flash_fwd_splitkv_combine_kernel,8500.0,6656.0,4236.625,5719.601063829788,12239.574468085106,334848.0,45.61702127659574,1734.468085106383,821.1063829787234,0.0,,0.0,81920.0,389120.0,24576.0,0.0,156160.0,57344.0,8576.0,0.0,1.7021868372561972,19584.0,3.638007161978931,0.0,112.0,0.0,0.0,37.0,2364.0997340425533,4.085106382978723,0.0,0.0,592.1502659574468,993.5345744680852,1170.6382978723404,1196.5106382978724,185.1914893617021
rtxpro6000blackwellserveredition,1024,64,3,0,flash_fwd_splitkv_kernel,3622.0,8992.0,4163.71875,4487.441489361702,16458.468085106382,542720.0,302.2978723404256,1737.468085106383,2156.936170212766,0.0,,5577.531914893617,2129920.0,49152.0,1344482.0,0.0,148736.0,196352.0,56832.0,65536.0,2.333145454451437,36096.0,4.38498968389809,3.0,27.0,0.0,0.0,24.0,644.9162234042553,6.128989361702128,127.91622340425532,0.0,414.5651595744681,1324.061170212766,991.563829787234,1470.893617021277,1432.095744680851
rtxpro6000blackwellserveredition,1024,64,3,0,flash_fwd_splitkv_combine_kernel,8502.0,6528.0,4168.984375,5591.308510638298,11921.81914893617,334848.0,45.61702127659574,1735.3191489361702,821.1063829787234,0.0,,0.0,81920.0,389120.0,24576.0,0.0,156160.0,57344.0,8576.0,0.0,1.7475556618429822,19584.0,3.7349719047232366,0.0,108.0,0.0,0.0,34.0,2338.0731382978724,4.085106382978723,0.0,0.0,592.5066489361702,993.5345744680852,1171.4893617021276,1199.7446808510638,185.1914893617021
rtxpro6000blackwellserveredition,1024,64,4,0,flash_fwd_splitkv_kernel,3622.0,9024.0,4112.4375,4520.494680851064,16543.808510638297,542720.0,302.2978723404256,1737.542553191489,2156.936170212766,0.0,,5577.531914893617,2129920.0,49152.0,1344482.0,0.0,148736.0,196352.0,56832.0,65536.0,2.321110037952104,36096.0,4.3623699294844505,3.0,33.0,0.0,0.0,23.0,662.8484042553191,6.131648936170213,121.4494680851064,0.0,412.26728723404256,1324.061170212766,991.6382978723404,1471.021276595745,1431.8297872340424
rtxpro6000blackwellserveredition,1024,64,4,0,flash_fwd_splitkv_combine_kernel,8502.0,6272.0,4010.1875,5446.88829787234,11445.58510638298,334848.0,45.61702127659574,1734.723404255319,821.1063829787234,0.0,,0.0,81920.0,389120.0,24576.0,0.0,156160.0,57344.0,8576.0,0.0,1.820268894909772,19584.0,3.890378618532649,0.0,117.0,0.0,0.0,31.0,2304.929521276596,4.085106382978723,0.0,0.0,597.4561170212766,993.5345744680852,1171.063829787234,1200.2553191489362,185.1914893617021
rtxpro6000blackwellserveredition,2048,64,0,0,flash_fwd_splitkv_kernel,6696.0,15104.0,10578.28125,16764.425531914894,26718.35106382979,2170880.0,1209.1914893617022,6950.04255319149,8627.744680851063,0.0,,22310.127659574468,8519680.0,196608.0,5376082.0,0.0,594944.0,785408.0,227328.0,262144.0,5.748857765700122,144384.0,10.804590836244907,3.0,204.0,1.0,0.0,70.0,3950.821808510638,24.46010638297872,507.4933510638298,0.0,1368.1103723404256,5296.578457446809,3962.489361702128,5882.648936170212,5732.744680851064
rtxpro6000blackwellserveredition,2048,64,0,0,flash_fwd_splitkv_combine_kernel,33460.0,8512.0,7611.53125,11484.734042553191,15646.287234042553,698368.0,149.7872340425532,3972.329787234042,2107.9148936170213,0.0,,0.0,229376.0,1425408.0,65536.0,0.0,354816.0,152576.0,28160.0,0.0,3.098281082249817,45568.0,5.935471062062852,0.0,334.0,3.0,0.0,58.0,9406.23005319149,40.36436170212766,2.476063829787234,68.12101063829788,1636.715425531915,1990.8058510638296,2698.2127659574467,2841.372340425532,539.2978723404256
rtxpro6000blackwellserveredition,2048,64,1,0,flash_fwd_splitkv_kernel,6696.0,15008.0,10450.203125,16690.260638297874,26459.808510638297,2170880.0,1209.1914893617022,6950.127659574468,8627.744680851063,0.0,,22310.127659574468,8519680.0,196608.0,5376082.0,0.0,594944.0,785408.0,227328.0,262144.0,5.805030672774686,144384.0,10.91016403039214,6.0,197.0,0.0,0.0,74.0,3742.5,24.44281914893617,508.38563829787233,0.0,1367.6369680851064,5296.61170212766,3962.744680851064,5882.372340425532,5732.755319148936
rtxpro6000blackwellserveredition,2048,64,1,0,flash_fwd_splitkv_combine_kernel,33458.0,8576.0,7604.90625,11796.91489361702,15721.446808510638,698368.0,149.7872340425532,3971.829787234042,2107.9148936170213,0.0,,0.0,229376.0,1425408.0,65536.0,0.0,354816.0,152576.0,28160.0,0.0,3.0834691192949597,45568.0,5.907095335278546,0.0,299.0,2.0,2.0,54.0,9940.255319148937,37.32579787234042,2.408244680851064,65.12367021276596,1618.6156914893618,1992.4933510638296,2698.7659574468084,2840.755319148936,539.3191489361702
rtxpro6000blackwellserveredition,2048,64,2,0,flash_fwd_splitkv_kernel,6696.0,15552.0,10689.5625,17110.718085106382,27563.074468085106,2170880.0,1209.1914893617022,6951.255319148936,8627.744680851063,0.0,,22310.127659574468,8519680.0,196608.0,5376082.0,0.0,594944.0,785408.0,227328.0,262144.0,5.572672967881405,144384.0,10.473463379351577,14.0,211.0,0.0,0.0,81.0,3755.178191489362,24.46542553191489,490.2287234042553,0.0,1374.962765957447,5296.559840425532,3963.542553191489,5883.265957446809,5731.712765957447
rtxpro6000blackwellserveredition,2048,64,2,0,flash_fwd_splitkv_combine_kernel,33458.0,8960.0,8000.21875,12385.11170212766,16457.074468085106,698368.0,149.7872340425532,3970.5,2107.9148936170213,0.0,,0.0,229376.0,1425408.0,65536.0,0.0,354816.0,152576.0,28160.0,0.0,2.945638718393758,45568.0,5.643049454900402,0.0,311.0,0.0,3.0,54.0,9254.85505319149,36.381648936170215,2.646276595744681,66.60505319148936,1626.1835106382978,1992.4228723404256,2697.606382978724,2839.946808510638,538.5212765957447
rtxpro6000blackwellserveredition,2048,64,3,0,flash_fwd_splitkv_kernel,6696.0,15328.0,10561.1875,17021.48404255319,27178.14893617021,2170880.0,1209.1914893617022,6950.265957446809,8627.744680851063,0.0,,22310.127659574468,8519680.0,196608.0,5376082.0,0.0,594944.0,785408.0,227328.0,262144.0,5.651599023934278,144384.0,10.621799583989954,8.0,217.0,0.0,0.0,54.0,3767.04920212766,24.4468085106383,505.7034574468085,0.0,1372.655585106383,5296.567819148936,3962.829787234042,5882.755319148936,5732.255319148936
rtxpro6000blackwellserveredition,2048,64,3,0,flash_fwd_splitkv_combine_kernel,33458.0,8448.0,7574.96875,11414.771276595744,15521.553191489362,698368.0,149.7872340425532,3966.521276595745,2107.9148936170213,0.0,,0.0,229376.0,1425408.0,65536.0,0.0,354816.0,152576.0,28160.0,0.0,3.1231794361443868,45568.0,5.983169593961999,0.0,341.0,1.0,0.0,56.0,9267.533244680852,37.40425531914894,2.4574468085106385,68.15159574468085,1635.5797872340424,1991.398936170213,2694.223404255319,2841.0425531914893,541.4148936170212
rtxpro6000blackwellserveredition,2048,64,4,0,flash_fwd_splitkv_kernel,6696.0,15104.0,10461.1875,16821.212765957447,26629.18085106383,2170880.0,1209.1914893617022,6949.734042553191,8627.744680851063,0.0,,22310.127659574468,8519680.0,196608.0,5376082.0,0.0,594944.0,785408.0,227328.0,262144.0,5.768108334202241,144384.0,10.840770982720525,7.0,181.0,1.0,0.0,75.0,3868.628989361702,24.449468085106385,506.6010638297872,0.0,1367.5053191489362,5295.856382978724,3962.723404255319,5882.829787234043,5732.63829787234
rtxpro6000blackwellserveredition,2048,64,4,0,flash_fwd_splitkv_combine_kernel,33460.0,8832.0,7668.75,11605.45744680851,16233.234042553191,698368.0,149.7872340425532,3972.265957446808,2107.9148936170213,0.0,,0.0,229376.0,1425408.0,65536.0,0.0,354816.0,152576.0,28160.0,0.0,2.9862561962456846,45568.0,5.720861589436957,0.0,306.0,2.0,2.0,47.0,9329.985372340425,41.32446808510638,2.4202127659574466,67.41356382978724,1634.4281914893618,1993.551861702128,2698.478723404255,2841.446808510638,538.8936170212766
h10080gbhbm3,256,64,0,0,flash_fwd_kernel,128.0,11168.0,3450.9375,191.2651515151515,17494.848484848484,30976.0,21.151515151515152,120.96969696969695,199.63636363636363,0.0,186.1818181818182,186.1818181818182,133120.0,4096.0,102400.0,0.0,7984.0,13000.0,2792.0,4096.0,0.1877608993123517,2168.0,0.3370689207212513,0.0,1.0,0.0,0.0,1.0,19.49242424242424,0.0,0.678030303030303,0.0,13.518939393939394,55.145833333333336,,73.66666666666667,125.96969696969695
h10080gbhbm3,256,64,1,0,flash_fwd_kernel,128.0,11104.0,3723.45,189.7121212121212,17429.803030303032,30976.0,21.151515151515152,120.96969696969695,199.63636363636363,0.0,186.1818181818182,186.1818181818182,133120.0,4096.0,102400.0,0.0,7984.0,13000.0,2792.0,4096.0,0.188461595299587,2168.0,0.3383268122260113,0.0,3.0,0.0,0.0,1.0,15.306818181818182,0.0,0.7272727272727273,0.0,12.49810606060606,55.17424242424242,,73.6969696969697,125.93939393939394
h10080gbhbm3,256,64,2,0,flash_fwd_kernel,128.0,11040.0,3634.975,189.8257575757576,17321.757575757576,30976.0,21.151515151515152,120.96969696969695,199.63636363636363,0.0,186.1818181818182,186.1818181818182,133120.0,4096.0,102400.0,0.0,7984.0,13000.0,2792.0,4096.0,0.1896371352896514,2168.0,0.3404371450864039,0.0,2.0,0.0,0.0,0.0,17.68371212121212,0.0,0.6988636363636364,0.0,12.227272727272728,55.13068181818182,,73.5909090909091,126.04545454545456
h10080gbhbm3,256,64,3,0,flash_fwd_kernel,128.0,11136.0,3669.4875,190.72727272727272,17452.363636363636,30976.0,21.151515151515152,120.96969696969695,199.63636363636363,0.0,186.1818181818182,186.1818181818182,133120.0,4096.0,102400.0,0.0,7984.0,13000.0,2792.0,4096.0,0.1882179716909058,2168.0,0.3378894584045228,0.0,2.0,0.0,0.0,1.0,16.606060606060606,0.0,0.7272727272727273,0.0,12.295454545454543,55.16856060606061,,73.66666666666667,125.96969696969695
h10080gbhbm3,256,64,4,0,flash_fwd_kernel,128.2,11168.0,3643.5,191.7121212121212,17479.18181818182,30976.0,21.151515151515152,120.96969696969695,199.63636363636363,0.0,186.1818181818182,186.1818181818182,133120.0,4096.0,102400.0,0.0,7984.0,13000.0,2792.0,4096.0,0.1879291902228278,2168.0,0.3372843538547154,0.0,1.0,0.0,0.0,1.0,14.803030303030305,0.0,0.678030303030303,0.0,15.956439393939394,55.16098484848485,,73.68181818181819,125.95454545454544
h10080gbhbm3,512,64,0,0,flash_fwd_splitkv_kernel,206.8,8640.0,4564.025,1149.3030303030305,12650.545454545454,136192.0,108.6060606060606,567.2727272727273,831.030303030303,0.0,744.7272727272727,744.7272727272727,532480.0,12288.0,336892.0,0.0,37440.0,53440.0,14336.0,16384.0,1.080801402742246,9024.0,2.047522205294777,0.0,10.0,0.0,0.0,5.0,99.45833333333331,0.0,9.030303030303031,0.0,157.38257575757575,228.6628787878788,,341.2878787878788,489.74242424242425
h10080gbhbm3,512,64,0,0,flash_fwd_splitkv_combine_kernel,226.0,6080.0,3444.2125,2920.318181818182,9609.984848484848,155584.0,19.393939393939394,992.969696969697,978.4242424242424,0.0,21.33333333333333,21.33333333333333,28672.0,113664.0,10240.0,0.0,65536.0,56064.0,2560.0,1408.0,1.7456591077146717,11072.0,3.145718074162133,0.0,47.0,0.0,0.0,25.0,640.0530303030303,0.0,0.0,0.0,316.53977272727275,652.9734848484849,,909.5757575757576,68.84848484848484
h10080gbhbm3,512,64,1,0,flash_fwd_splitkv_kernel,207.0,8576.0,4450.8125,1135.280303030303,12548.833333333334,136192.0,108.6060606060606,567.2727272727273,831.030303030303,0.0,744.7272727272727,744.7272727272727,532480.0,12288.0,336892.0,0.0,37440.0,53440.0,14336.0,16384.0,1.089561627725866,9024.0,2.064163274866793,0.0,3.0,0.0,0.0,3.0,98.99810606060606,0.0,8.662878787878787,0.0,123.2443181818182,228.40719696969697,,341.5151515151515,489.5151515151515
h10080gbhbm3,512,64,1,0,flash_fwd_splitkv_combine_kernel,226.2,5920.0,3170.525,2840.5454545454545,9361.151515151516,155584.0,19.393939393939394,992.969696969697,978.4242424242424,0.0,21.33333333333333,21.33333333333333,28672.0,113664.0,10240.0,0.0,65536.0,56064.0,2560.0,1408.0,1.7920613237169734,11072.0,3.229335940281887,0.0,44.0,0.0,0.0,13.0,641.6875,0.0,0.0,0.0,314.3693181818182,652.9734848484849,,909.5757575757576,68.84848484848484
h10080gbhbm3,512,64,2,0,flash_fwd_splitkv_kernel,207.0,8640.0,4248.725,1146.8181818181818,12661.833333333334,136192.0,108.6060606060606,567.2727272727273,831.030303030303,0.0,744.7272727272727,744.7272727272727,532480.0,12288.0,336892.0,0.0,37440.0,53440.0,14336.0,16384.0,1.0798378807224287,9024.0,2.045756694240984,0.0,8.0,0.0,0.0,8.0,102.51325757575758,0.0,8.912878787878787,0.0,124.40530303030305,228.48295454545453,,341.90909090909093,489.1212121212121
h10080gbhbm3,512,64,2,0,flash_fwd_splitkv_combine_kernel,226.0,6144.0,3469.0625,2911.189393939394,9693.878787878788,155584.0,19.393939393939394,992.969696969697,978.4242424242424,0.0,21.33333333333333,21.33333333333333,28672.0,113664.0,10240.0,0.0,65536.0,56064.0,2560.0,1408.0,1.7305516133267478,11072.0,3.1184940199688653,0.0,45.0,0.0,0.0,23.0,695.501893939394,0.0,0.0,0.0,328.00189393939394,652.9734848484849,,909.5757575757576,68.84848484848484
h10080gbhbm3,512,64,3,0,flash_fwd_splitkv_kernel,207.0,8640.0,4394.2125,1146.2121212121212,12650.19696969697,136192.0,108.6060606060606,567.2727272727273,831.030303030303,0.0,744.7272727272727,744.7272727272727,532480.0,12288.0,336892.0,0.0,37440.0,53440.0,14336.0,16384.0,1.0808311764219745,9024.0,2.0475935816067063,0.0,5.0,0.0,0.0,6.0,102.5094696969697,0.0,9.056818181818182,0.0,126.71780303030305,228.5890151515152,,341.45454545454544,489.5757575757576
h10080gbhbm3,512,64,3,0,flash_fwd_splitkv_combine_kernel,226.0,6048.0,3229.4125,2839.810606060606,9550.136363636364,155584.0,19.393939393939394,992.969696969697,978.4242424242424,0.0,21.33333333333333,21.33333333333333,28672.0,113664.0,10240.0,0.0,65536.0,56064.0,2560.0,1408.0,1.7565987475984,11072.0,3.1654315581722616,0.0,52.0,0.0,0.0,23.0,638.4166666666666,0.0,0.0,0.0,319.5208333333333,652.9734848484849,,909.5757575757576,68.84848484848484
h10080gbhbm3,512,64,4,0,flash_fwd_splitkv_kernel,207.0,8992.0,4717.4625,1216.2272727272727,13234.0,136192.0,108.6060606060606,567.2727272727273,831.030303030303,0.0,744.7272727272727,744.7272727272727,532480.0,12288.0,336892.0,0.0,37440.0,53440.0,14336.0,16384.0,1.03315152431066,9024.0,1.9572949153008088,0.0,7.0,0.0,0.0,7.0,118.10227272727272,0.0,9.087121212121213,0.0,136.93939393939394,228.75189393939397,,341.56060606060606,489.469696969697
h10080gbhbm3,512,64,4,0,flash_fwd_splitkv_combine_kernel,226.0,5952.0,3231.175,2844.287878787879,9402.242424242424,155584.0,19.393939393939394,992.969696969697,978.4242424242424,0.0,21.33333333333333,21.33333333333333,28672.0,113664.0,10240.0,0.0,65536.0,56064.0,2560.0,1408.0,1.7842294230260995,11072.0,3.215222674152524,0.0,57.0,0.0,0.0,16.0,643.4337121212121,0.0,0.0,0.0,321.030303030303,652.9734848484849,,909.5757575757576,68.84848484848484
h10080gbhbm3,1024,64,0,0,flash_fwd_splitkv_kernel,360.6,8864.0,5133.375,4565.893939393939,12939.5,544768.0,434.4242424242424,2269.090909090909,3324.121212121212,0.0,2978.909090909091,2978.909090909091,2129920.0,49152.0,1344482.0,0.0,149760.0,213760.0,57344.0,65536.0,4.226663247490945,36096.0,8.007399236774406,0.0,24.0,0.0,0.0,39.0,424.6666666666667,0.0,35.75189393939394,0.0,475.6287878787879,916.0852272727273,,1371.0151515151515,1953.1060606060605
h10080gbhbm3,1024,64,0,0,flash_fwd_splitkv_combine_kernel,850.0,7008.0,5362.2,7017.742424242424,11093.39393939394,319872.0,65.93939393939394,1995.636363636364,2024.7272727272727,0.0,50.42424242424242,50.42424242424242,81920.0,389120.0,24576.0,0.0,131712.0,116608.0,8704.0,3328.0,3.024459000988849,22144.0,5.624969269180129,0.0,152.0,0.0,0.0,52.0,2581.467803030303,0.0,0.0,0.0,690.4375,1325.6439393939395,,1848.242424242424,176.4848484848485
h10080gbhbm3,1024,64,1,0,flash_fwd_splitkv_kernel,360.6,8800.0,4632.425,4667.795454545455,12862.030303030304,544768.0,434.4242424242424,2269.090909090909,3324.121212121212,0.0,2978.909090909091,2978.909090909091,2129920.0,49152.0,1344482.0,0.0,149760.0,213760.0,57344.0,65536.0,4.252120995083013,36096.0,8.055805554050329,0.0,21.0,0.0,0.0,35.0,372.1609848484849,0.0,35.45454545454545,0.0,475.9185606060606,916.1799242424242,,1371.1363636363635,1952.9848484848485
h10080gbhbm3,1024,64,1,0,flash_fwd_splitkv_combine_kernel,850.0,7008.0,5545.6375,7200.712121212121,11128.60606060606,319872.0,65.93939393939394,1995.636363636364,2024.7272727272727,0.0,50.42424242424242,50.42424242424242,81920.0,389120.0,24576.0,0.0,131712.0,116608.0,8704.0,3328.0,3.0148892834191985,22144.0,5.607171253989174,0.0,164.0,0.0,0.0,46.0,2535.395833333333,0.0,0.0,0.0,710.9886363636364,1325.6496212121212,,1848.242424242424,176.4848484848485
h10080gbhbm3,1024,64,2,0,flash_fwd_splitkv_kernel,360.8,8896.0,4835.1375,4527.416666666667,12947.742424242424,544768.0,434.4242424242424,2269.090909090909,3324.121212121212,0.0,2978.909090909091,2978.909090909091,2129920.0,49152.0,1344482.0,0.0,149760.0,213760.0,57344.0,65536.0,4.223972589114049,36096.0,8.002082380103705,0.0,22.0,0.0,0.0,33.0,428.6761363636364,0.0,35.33901515151515,0.0,477.68560606060606,916.060606060606,,1370.439393939394,1953.6818181818185
h10080gbhbm3,1024,64,2,0,flash_fwd_splitkv_combine_kernel,850.4,7232.0,5861.25,7313.0,11422.515151515152,319872.0,65.93939393939394,1995.636363636364,2024.7272727272727,0.0,50.42424242424242,50.42424242424242,81920.0,389120.0,24576.0,0.0,131712.0,116608.0,8704.0,3328.0,2.9373141297225307,22144.0,5.462894920452164,0.0,143.0,0.0,0.0,46.0,2564.0435606060605,0.0,0.0,0.0,690.0549242424242,1325.6515151515152,,1848.242424242424,176.4848484848485
h10080gbhbm3,1024,64,3,0,flash_fwd_splitkv_kernel,360.8,8992.0,5013.5875,4602.265151515152,13099.454545454546,544768.0,434.4242424242424,2269.090909090909,3324.121212121212,0.0,2978.909090909091,2978.909090909091,2129920.0,49152.0,1344482.0,0.0,149760.0,213760.0,57344.0,65536.0,4.175052396352381,36096.0,7.909680486349188,0.0,22.0,0.0,0.0,37.0,419.1306818181818,0.0,35.98674242424242,0.0,491.00189393939394,916.0871212121212,,1369.2727272727273,1954.8484848484848
h10080gbhbm3,1024,64,3,0,flash_fwd_splitkv_combine_kernel,850.0,7136.0,5784.5375,7329.045454545455,11278.181818181818,319872.0,65.93939393939394,1995.636363636364,2024.7272727272727,0.0,50.42424242424242,50.42424242424242,81920.0,389120.0,24576.0,0.0,131712.0,116608.0,8704.0,3328.0,2.974904616045999,22144.0,5.532806706432371,0.0,192.0,0.0,0.0,44.0,2576.179924242424,0.0,0.0,0.0,668.5075757575758,1325.657196969697,,1848.242424242424,176.4848484848485
h10080gbhbm3,1024,64,4,0,flash_fwd_splitkv_kernel,360.6,8992.0,4654.075,4814.068181818182,13128.227272727272,544768.0,434.4242424242424,2269.090909090909,3324.121212121212,0.0,2978.909090909091,2978.909090909091,2129920.0,49152.0,1344482.0,0.0,149760.0,213760.0,57344.0,65536.0,4.165902063908096,36096.0,7.892171968104813,0.0,21.0,0.0,0.0,35.0,447.6912878787879,0.0,35.503787878787875,0.0,498.2765151515151,915.7727272727273,,1369.8939393939395,1954.2272727272727
h10080gbhbm3,1024,64,4,0,flash_fwd_splitkv_combine_kernel,850.2,7008.0,5355.8875,7018.022727272727,11112.181818181818,319872.0,65.93939393939394,1995.636363636364,2024.7272727272727,0.0,50.42424242424242,50.42424242424242,81920.0,389120.0,24576.0,0.0,131712.0,116608.0,8704.0,3328.0,3.0193454085333595,22144.0,5.615458873963054,0.0,169.0,0.0,0.0,50.0,2591.064393939394,0.0,0.0,0.0,745.2443181818181,1325.6155303030305,,1848.242424242424,176.4848484848485
h10080gbhbm3,2048,64,0,0,flash_fwd_splitkv_kernel,667.8,10784.0,7222.75,12014.462121212122,15574.484848484848,2179072.0,1737.6969696969695,9076.363636363636,13296.484848484848,0.0,11915.636363636364,11915.636363636364,8519680.0,196608.0,5376082.0,0.0,599040.0,855040.0,229376.0,262144.0,14.046283937598014,144384.0,26.58117248880259,3.0,73.0,26.0,50.0,86.0,2211.2367424242425,953.282196969697,1684.7083333333333,1652.8617424242425,2427.617424242424,3907.6420454545455,,5705.151515151515,7591.333333333333
h10080gbhbm3,2048,64,0,0,flash_fwd_splitkv_combine_kernel,3346.0,9152.0,9148.325,10473.401515151516,14500.015151515152,696832.0,221.0909090909091,4266.666666666667,4437.333333333333,0.0,108.6060606060606,108.6060606060606,229376.0,1425408.0,65536.0,0.0,281600.0,258560.0,29184.0,7168.0,4.654540590866676,44544.0,9.288900952036624,0.0,339.0,4.0,7.0,57.0,10265.589015151516,142.4659090909091,11.386363636363637,204.6875,1561.808712121212,2961.2992424242425,,3868.227272727273,569.1060606060606
